"osm_id","access","addr:housename","addr:housenumber","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
10682654809,,,,,,,,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417756.057806344 5181210.560021748)
10682601909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,telecommunication,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417751.1597487493 5181269.750091796)
10130790574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1,,telecommunication,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417750.9148458694 5181260.352911759)
10682614005,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417753.6978331394 5181304.786943968)
10682601908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,telecommunication,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417684.1231513936 5181297.701503293)
7136984312,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Охридска Банка,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417672.7796952813 5181298.572171565)
4735708626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tinex kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2417715.459588052 5181307.654147097)
5268248434,,,,,,,,bureau_de_change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417715.370532459 5181317.156454752)
10683669805,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417719.789916244 5181333.459014177)
10683650117,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417717.262963803 5181368.345984813)
10683650118,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417686.6612357837 5181369.967241294)
10683650119,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417683.4886302957 5181346.203852206)
8016032986,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFE coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417673.291764939 5181402.512522478)
1762413887,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нама Кафе,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417718.888228368 5181400.1106529)
10682654911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beauty,,,,,,,,,,,,,POINT (2417701.477860008 5181401.5217512045)
5268243862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dm,,,,,,,,,,,,,,,chemist,,,,,,,,,,,,,POINT (2417730.5879068505 5181399.26999869)
1860916286,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Клуб,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417754.8778197416 5181432.1006031195)
10683650809,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417763.8501706994 5181402.827767904)
2841437284,,,,,,,,,,,,,,,,,,,,,,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417768.0691794003 5181351.292785238)
2762248461,,,,,,,,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Четири бандере,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417737.0221734187 5181353.8147353595)
10682963310,,,,,,,,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417730.9886570172 5181325.4278234895)
10682638105,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLB,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417747.7533723307 5181307.774239395)
1995790447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Јосип Броз - Тито,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417795.6096214224 5181310.025970234)
10683650122,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417841.8628698476 5181339.658797799)
10682782005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports,,,,,,,,,,,,,POINT (2417791.379480772 5181358.543393643)
1708412126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,"2",,,,,,Zena,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417864.9171363907 5181301.18417686)
10683650121,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417829.773573147 5181301.6044996185)
10683650120,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417810.826995814 5181261.52380589)
1711714761,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417813.8103581676 5181228.348528032)
10682640105,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417935.2153948266 5181229.354292674)
7136990186,,,,,,,,atm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Шпаркасе,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417957.267785953 5181250.565443386)
10682640405,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417940.414015047 5181297.266169186)
7110711313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Елида Маркет,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2417956.2213827395 5181334.524836257)
10682780906,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417932.4991992516 5181343.651880914)
5312184721,,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ukus,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418066.4722064207 5181322.440522517)
2835970547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apartman,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,POINT (2418126.69605094 5181315.009803059)
10682790905,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417944.232273581 5181177.444967054)
10682963306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electronics,,,,,,,,,,,,,POINT (2418237.1806455525 5181264.436030378)
2716195094,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lollipop,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418592.2230294887 5181303.916275125)
5673481722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fresh,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,POINT (2418381.2391985883 5180894.170352806)
5673482227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Bakery,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,POINT (2418392.315487922 5180867.195832313)
7600124527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trajković | Трајковић,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418180.7750595673 5180814.0576017955)
6640745637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Стокомак,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2417827.647370873 5180054.363487439)
10269986989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2417936.8740552394 5179463.455537041)
9062216723,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418036.571791194 5179591.014701756)
9062216724,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418094.6249056426 5179533.606111952)
9062216725,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Екслузив Бастион,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418078.116225158 5179548.945052866)
9062216726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,сала за ручек,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418054.661208448 5179575.540613757)
1775574279,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418930.9905038704 5179616.379653139)
4735708625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mar-bo kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2418917.275942605 5179645.887131421)
1776012307,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Корнер,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419177.618835723 5179505.915033716)
5554568424,,,"94a",,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ИБССА МАКЕДОНИЈА ТРЕНИНГ ЦЕНТАР,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419217.3821578347 5179426.039106974)
2250439683,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Макпетрол,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419420.80739531 5179467.793030835)
2659270872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,POINT (2419205.0590902036 5179670.816969529)
1768196286,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419027.8050650135 5180023.008571796)
1768196284,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419054.6775900912 5180045.687966686)
10683650116,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419034.4731025123 5180149.1343109915)
1768196283,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418866.2693519234 5180588.808840967)
1768196292,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418900.9008455095 5180605.2302349545)
10683650714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418935.788373924 5180568.1695605945)
10683650115,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418940.4860564354 5180497.245829546)
1734132432,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418854.7589165755 5180858.774753944)
10683650114,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418867.738769202 5180817.405001335)
10683650113,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418892.6632031905 5180709.688376822)
5672629242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elida,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2418785.0951792365 5180904.647955693)
5672631206,,,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rafaela,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418742.348494773 5180887.49051172)
5672626651,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bizade,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418765.747851737 5181017.695720657)
5672625678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kjosar,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2418750.9423594614 5181016.524856553)
5672618724,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Помодоро,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418773.440028551 5180977.316003498)
10683650808,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418828.9216627623 5180973.172964154)
10683650112,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418802.605735139 5181096.759403277)
1768196290,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418726.5299951304 5181167.762663246)
1768196288,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418759.66980754 5181195.233411379)
10683650713,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418779.3733574105 5181182.503787074)
5736118707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Чоче,,,,,,,,,,,,,,,car_repair,,,,,,,,,,,,,POINT (2418735.702721172 5181385.429238297)
10682859207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2418871.211937315 5181216.849793585)
1860918584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тинекс,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419539.4739724956 5180929.851291308)
6556478526,,,,,,,,,,,,,,,,,,,,,,,"363",,,,,,,,,,,,,,,,,Елезов Камен,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420026.6971198 5180606.716267439)
2023175107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Проевце,,,,,suburb,,,,,,,,,,,,,,,,,,,,,,,POINT (2420278.5129399234 5179633.024501197)
3647048030,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тераца,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420628.1563285557 5179193.844408416)
8778778135,,,,,,,,,,,,Kumanovo Spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kumanovo Spa,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,POINT (2420478.1087869154 5179202.218987761)
10682963206,,,,,,,,nightclub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420531.297239617 5179019.885952104)
10682717007,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420579.2648081994 5178706.240487883)
3647042375,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poliklinika ""Goce Delcev""",,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419460.0141199674 5178933.200569116)
3647039848,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exclusive,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419376.4020504327 5179100.403813635)
3647036105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paket Market,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419362.0752319675 5179130.269885279)
4721364048,,,"2-1",,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,Никшиќка 2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419127.903551135 5179225.886969624)
4721367693,,,"88",,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,Тоде Думба 88,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418952.64214483 5179352.962677142)
4721366963,,,"108-1",,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,Тоде Думба 108-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418998.6282264767 5178990.185313788)
3647035693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super Srk,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419176.9509187783 5179002.4767743815)
4714029490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kima kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419154.865131805 5178768.806671879)
4721366557,,,"52",,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,Лесковачка 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418992.06037652 5178830.142642076)
4708379790,,,"65-3",,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,Титова Митровачка 65-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419225.719987695 5178800.997876792)
10269986985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2419172.999076855 5178276.602461845)
2023133070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Биљановце,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2419329.8593713315 5177440.598007342)
1841310359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stena Mag,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,POINT (2419937.5969993686 5178342.812485024)
10269986984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2420301.3445674847 5177915.006623748)
10269986983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2420792.207862138 5177757.367986872)
2514278183,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2421201.1845393633 5177612.72689446)
10269986990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2421285.5647133845 5177968.143663087)
10269986991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2421695.4876062814 5178143.283405674)
10682859208,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420756.429777797 5178857.246453491)
10682963205,,,,,,,,water_point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420740.299583581 5178885.625997728)
6556478524,,,,,,,,,,,,,,,,,,,,,,,"403",,,,,,,,,,,,,,,,,Голем Рид,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2421827.612709904 5178886.811607185)
6556478525,,,,,,,,,,,,,,,,,,,,,,,"347",,,,,,,,,,,,,,,,,Арапов Кладенец,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2422300.1862122198 5178763.208865088)
10269986981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2422464.571704274 5178469.7713437155)
10269986982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2421990.7180278148 5178269.429236781)
10269986977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2424289.799471168 5179247.288759168)
10269986978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2423730.5637452696 5179009.020220201)
10269986979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2423273.7308189524 5178818.526746547)
10269986980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2422834.508636079 5178631.008535828)
10269986976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2424707.2252977444 5179427.3298437875)
2023210966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тромеѓа,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2422759.668542418 5181188.733494954)
6054048518,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2420704.9333813563 5185338.956441308)
4714029491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centrobiznis 1 kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2420363.249336315 5184700.131238349)
6054049816,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Авиа оил,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419846.6044475944 5185341.569557204)
409886948,,,,,,,,,,,,,,,,,,,,,,,,,,,,motorway_junction,,,,,,,,,,,,Карпош,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,POINT (2418960.3565855417 5184842.312271454)
4714038790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stef kri kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419508.3267789716 5184621.262828876)
10091078201,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Основно училиште „Магдалена Антова“,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419592.885064178 5184041.287774016)
4714032290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centrobiznis 2 kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419347.6593579096 5184357.211593066)
10683736705,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hardware,,,,,,,,,,,,,POINT (2418770.3453467065 5184440.928134943)
464772763,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сателит 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419039.6049310374 5184006.360960053)
3103123140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Сателит,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,POINT (2418990.045493736 5183993.522460099)
10683740405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,car,,,,,,,,,,,,,POINT (2418709.086230923 5183497.233881523)
2472713588,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Св. Архангел Михаил,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,POINT (2419227.990905307 5183590.897883071)
4714038789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centrobiznis 3 kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2420245.974252764 5182699.2954571955)
2613185430,,,,,,,,post_office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Македонски пошти,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419562.8844614094 5181986.530110846)
10091006477,,,,,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pin Petrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2419611.48655109 5181541.852020089)
4713993791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steki prom kumanovo,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2419182.8953795866 5181802.132022924)
10683714305,,,,,,,,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2418776.690557682 5181445.971454972)
10091106474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deluxe Auto Dealership,,,,,,,,,,,,,,,car,,,,,,,,,,,,,POINT (2419659.1090292516 5183236.021599621)
2615063775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deluxe Auto Service,,,,Deluxe Auto,,,,,,,,,,,car_repair,,,,,,,,,,,,,POINT (2419647.954816274 5183248.513740507)
10832323995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,,POINT (2418268.005012553 5183084.525669112)
10832323996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,,POINT (2418187.988562571 5183106.912081229)
2438879770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level_crossing,,,,,,,,,,,,,,,,,,POINT (2417690.646473554 5183047.695556532)
3089857461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Македонка,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,POINT (2418142.948696596 5182765.236008838)
