2411429061,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Manastir Sveti Jovan,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2414461.167858099 5135347.713339922)
2026807108,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Manastir Sveta Bogorodica,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2414123.2909396435 5135386.8246527845)
1831247821,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Св. Никола,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2371573.16329992 5153766.98964225)
5964767388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2371027.664399186 5153686.401246463)
1831180502,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,monument,,,,,,,,,,,Манастир Св. Андреј,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2371015.3301996063 5153581.475696255)
1831180502,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,monument,,,,,,,,,,,Манастир Св. Андреј,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2371015.3301996063 5153581.475696255)
6959482985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Изложбен центар,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2370893.223850155 5153940.532417964)
6136130988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,patarina-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2370290.1505087824 5159263.021134115)
10733732766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locomotive,,,,,,,,,,,"83-064",,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2389123.2932806793 5157693.909195741)
9200216072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386437.020384448 5160771.066366743)
4413612189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Палата „Борис Сарафов“,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2386332.023840732 5160371.774526583)
367853384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Питу Гули,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385946.1570897955 5160031.842165079)
4386764089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Никола Карев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385933.010257933 5159933.751577228)
4183631289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Прометеј,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385991.0856362795 5159976.31878426)
8883349545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Blaže Koneski,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386787.4430095167 5160392.295176063)
